;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;SOC_Target;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
2437;2;4;790;1379;Schnelllader;600;750;0,4214643459002545;0,856;45;MCS;2021-01-04 13:10:00;5110;1
2440;2;4;800;1382;Schnelllader;720;750;0,3526328937118251;0,73;45;MCS;2021-01-04 13:20:00;5120;1
2441;2;4;805;1383;Schnelllader;600;750;0,3839229879327341;0,856;45;MCS;2021-01-04 13:25:00;5125;1
2445;2;4;815;1387;Schnelllader;720;750;0,3212412147477754;0,73;45;MCS;2021-01-04 13:35:00;5135;1
2447;2;4;825;1389;Schnelllader;840;1200;0,321538661976001;0,64;45;MCS;2021-01-04 13:45:00;5145;1
2448;2;4;830;1390;Schnelllader;600;750;0,2768138339350935;0,856;45;MCS;2021-01-04 13:50:00;5150;1
2450;2;4;830;1392;Schnelllader;840;1200;0,3184294560255629;0,64;45;MCS;2021-01-04 13:50:00;5150;1
2452;2;4;835;1394;Schnelllader;720;750;0,3303072333612991;0,73;45;MCS;2021-01-04 13:55:00;5155;1
2453;2;4;840;1395;Schnelllader;960;1200;0,2989536520006673;0,5725;45;MCS;2021-01-04 14:00:00;5160;1
2456;2;4;865;1398;Schnelllader;840;1200;0,2817493577001064;0,64;45;MCS;2021-01-04 14:25:00;5185;1
2457;2;4;865;1399;Schnelllader;720;750;0,3306242113683011;0,73;45;MCS;2021-01-04 14:25:00;5185;1
2461;2;4;875;1403;Schnelllader;720;750;0,3639763372058787;0,73;45;MCS;2021-01-04 14:35:00;5195;1
2464;2;4;880;1406;Schnelllader;840;1200;0,2888823820855772;0,64;45;MCS;2021-01-04 14:40:00;5200;1
2465;2;4;880;1407;Schnelllader;720;750;0,283090783485227;0,73;45;MCS;2021-01-04 14:40:00;5200;1
2471;2;4;890;1413;Schnelllader;960;1200;0,2656352391188624;0,5725;45;MCS;2021-01-04 14:50:00;5210;1
2474;2;4;900;1416;Schnelllader;840;1200;0,2480482009370269;0,64;45;MCS;2021-01-04 15:00:00;5220;1
2475;2;4;900;1417;Schnelllader;720;750;0,3049023919484888;0,73;45;MCS;2021-01-04 15:00:00;5220;0
2476;2;4;900;1418;Schnelllader;720;750;0,3444712417165506;0,73;45;MCS;2021-01-04 15:00:00;5220;0
2480;2;4;905;1422;Schnelllader;720;750;0,3340296210090069;0,73;45;MCS;2021-01-04 15:05:00;5225;1
2482;2;4;910;1424;Schnelllader;960;1200;0,2714159723409406;0,5725;45;MCS;2021-01-04 15:10:00;5230;1
2485;2;4;920;1427;Schnelllader;840;1200;0,2525014941664564;0,64;45;MCS;2021-01-04 15:20:00;5240;1
2490;2;4;930;1432;Schnelllader;960;1200;0,2710471330188467;0,5725;45;MCS;2021-01-04 15:30:00;5250;1
2497;2;4;955;1439;Schnelllader;840;1200;0,2504444336114477;0,64;45;MCS;2021-01-04 15:55:00;5275;1
2507;2;4;980;1449;Schnelllader;960;1200;0,2924286044767724;0,5725;45;MCS;2021-01-04 16:20:00;5300;1
2512;2;4;985;1454;Schnelllader;960;1200;0,286169423350656;0,5725;45;MCS;2021-01-04 16:25:00;5305;1
2513;2;4;990;1455;Schnelllader;840;1200;0,2376856836877031;0,64;45;MCS;2021-01-04 16:30:00;5310;1
2514;2;4;990;1456;Schnelllader;960;1200;0,2793081727324887;0,5725;45;MCS;2021-01-04 16:30:00;5310;1
2519;2;4;1000;1461;Schnelllader;600;750;0,4029232909030383;0,856;45;MCS;2021-01-04 16:40:00;5320;1
2526;2;4;1010;1468;Schnelllader;840;1200;0,2690898342136152;0,64;45;MCS;2021-01-04 16:50:00;5330;1
2527;2;4;1010;1469;Schnelllader;720;750;0,3557602397259817;0,73;45;MCS;2021-01-04 16:50:00;5330;0
2528;2;4;1010;1470;Schnelllader;960;1200;0,2882579286438637;0,5725;45;MCS;2021-01-04 16:50:00;5330;0
2530;2;4;1015;1472;Schnelllader;840;1200;0,2459221906137038;0,64;45;MCS;2021-01-04 16:55:00;5335;1
2531;2;4;1015;1473;Schnelllader;840;1200;0,2194716767998448;0,64;45;MCS;2021-01-04 16:55:00;5335;0
2532;2;4;1015;1474;Schnelllader;840;1200;0,2207394595372223;0,64;45;MCS;2021-01-04 16:55:00;5335;0
2538;2;4;1030;1480;Schnelllader;840;1200;0,3045709561626541;0,64;45;MCS;2021-01-04 17:10:00;5350;1
2539;2;4;1030;1481;Schnelllader;960;1200;0,2342774191105144;0,5725;45;MCS;2021-01-04 17:10:00;5350;1
2540;2;4;1030;1482;Schnelllader;720;750;0,2273397153415018;0,73;45;MCS;2021-01-04 17:10:00;5350;0
2544;2;4;1035;1486;Schnelllader;720;750;0,2670576578190918;0,73;45;MCS;2021-01-04 17:15:00;5355;1
2545;2;4;1035;1487;Schnelllader;960;1200;0,2354566945169137;0,5725;45;MCS;2021-01-04 17:15:00;5355;0
2546;2;4;1035;1488;Schnelllader;600;750;0,3827541554918451;0,856;45;MCS;2021-01-04 17:15:00;5355;0
2547;2;4;1035;1489;Schnelllader;960;1200;0,2674448614479988;0,5725;45;MCS;2021-01-04 17:15:00;5355;0
2548;2;4;1035;1490;Schnelllader;840;1200;0,245536462835261;0,64;45;MCS;2021-01-04 17:15:00;5355;0
2551;2;4;1040;1493;Schnelllader;840;1200;0,2412366744815754;0,64;45;MCS;2021-01-04 17:20:00;5360;1
2552;2;4;1040;1494;Schnelllader;840;1200;0,2922896567792925;0,64;45;MCS;2021-01-04 17:20:00;5360;1
2554;2;4;1055;1496;Schnelllader;840;1200;0,2696836561365215;0,64;45;MCS;2021-01-04 17:35:00;5375;1
2555;2;4;1055;1497;Schnelllader;720;750;0,3075142232535601;0,73;45;MCS;2021-01-04 17:35:00;5375;1
2559;2;4;1060;1501;Schnelllader;840;1200;0,3010645494950243;0,64;45;MCS;2021-01-04 17:40:00;5380;1
2563;2;4;1070;1505;Schnelllader;960;1200;0,2911693127613823;0,5725;45;MCS;2021-01-04 17:50:00;5390;1
2571;2;4;1085;1513;Schnelllader;600;750;0,2850959955955582;0,856;45;MCS;2021-01-04 18:05:00;5405;1
2578;2;4;1105;1520;Schnelllader;720;750;0,228427739265348;0,73;45;MCS;2021-01-04 18:25:00;5425;1
2579;2;4;1105;1521;Schnelllader;720;750;0,2511280681273629;0,73;45;MCS;2021-01-04 18:25:00;5425;1
2583;2;4;1110;1525;Schnelllader;720;750;0,1908709408344277;0,73;45;MCS;2021-01-04 18:30:00;5430;1
2587;2;4;1115;1529;Schnelllader;600;750;0,3684101306205031;0,856;45;MCS;2021-01-04 18:35:00;5435;1
2598;2;4;1130;1540;Schnelllader;960;1200;0,2537285382914294;0,5725;45;MCS;2021-01-04 18:50:00;5450;1
2599;2;4;1130;1541;Schnelllader;840;1200;0,2701534163416387;0,64;45;MCS;2021-01-04 18:50:00;5450;1
2601;2;4;1135;1543;Schnelllader;960;1200;0,2029918751824779;0,5725;45;MCS;2021-01-04 18:55:00;5455;1
2602;2;4;1135;1544;Schnelllader;960;1200;0,2243056976881226;0,5725;45;MCS;2021-01-04 18:55:00;5455;0
2603;2;4;1135;1545;Schnelllader;960;1200;0,227820075580477;0,5725;45;MCS;2021-01-04 18:55:00;5455;0
2606;2;4;1140;1548;Schnelllader;960;1200;0,2070029237300931;0,5725;45;MCS;2021-01-04 19:00:00;5460;1
2607;2;4;1140;1549;Schnelllader;600;750;0,2313172013369448;0,856;45;MCS;2021-01-04 19:00:00;5460;1
2618;2;4;1160;1560;Schnelllader;600;750;0,1910499212259857;0,856;45;MCS;2021-01-04 19:20:00;5480;1
2619;2;4;1160;1561;Schnelllader;960;1200;0,1970711806218957;0,5725;45;MCS;2021-01-04 19:20:00;5480;1
2624;2;4;1165;1566;Schnelllader;720;750;0,3444791467073883;0,73;45;MCS;2021-01-04 19:25:00;5485;1
2635;2;4;1180;1577;Schnelllader;960;1200;0,2291141432881631;0,5725;45;MCS;2021-01-04 19:40:00;5500;1
2636;2;4;1180;1578;Schnelllader;840;1200;0,1946177819672807;0,64;45;MCS;2021-01-04 19:40:00;5500;1
2641;2;4;1185;1583;Schnelllader;960;1200;0,1769321857426017;0,5725;45;MCS;2021-01-04 19:45:00;5505;1
2643;2;4;1185;1585;Schnelllader;840;1200;0,3084586684176768;0,64;45;MCS;2021-01-04 19:45:00;5505;0
2644;2;4;1185;1586;Schnelllader;720;750;0,3131825493248878;0,73;45;MCS;2021-01-04 19:45:00;5505;0
2651;2;4;1195;1593;Schnelllader;840;1200;0,2614269879276746;0,64;45;MCS;2021-01-04 19:55:00;5515;1
2656;2;4;1205;1598;Schnelllader;840;1200;0,2108699407674999;0,64;45;MCS;2021-01-04 20:05:00;5525;1
2657;2;4;1205;1599;Schnelllader;960;1200;0,2949803152943857;0,5725;45;MCS;2021-01-04 20:05:00;5525;0
2662;2;4;1215;1604;Schnelllader;720;750;0,2429827308595019;0,73;45;MCS;2021-01-04 20:15:00;5535;1
2663;2;4;1215;1605;Schnelllader;840;1200;0,2418047573483486;0,64;45;MCS;2021-01-04 20:15:00;5535;1
2664;2;4;1215;1606;Schnelllader;840;1200;0,2653624216591241;0,64;45;MCS;2021-01-04 20:15:00;5535;0
2669;2;4;1220;1611;Schnelllader;720;750;0,1602331100367633;0,73;45;MCS;2021-01-04 20:20:00;5540;1
2670;2;4;1220;1612;Schnelllader;960;1200;0,2124697180991168;0,5725;45;MCS;2021-01-04 20:20:00;5540;0
2671;2;4;1220;1613;Schnelllader;840;1200;0,2340695163365294;0,64;45;MCS;2021-01-04 20:20:00;5540;0
2672;2;4;1220;1614;Schnelllader;720;750;0,166517142426939;0,73;45;MCS;2021-01-04 20:20:00;5540;0
2673;2;4;1225;1615;Schnelllader;600;750;0,1991413330149812;0,856;45;MCS;2021-01-04 20:25:00;5545;1
2676;2;4;1230;1618;Schnelllader;720;750;0,2904373897659227;0,73;45;MCS;2021-01-04 20:30:00;5550;1
2677;2;4;1230;1619;Schnelllader;720;750;0,2350373772634257;0,73;45;MCS;2021-01-04 20:30:00;5550;1
2678;2;4;1235;1620;Schnelllader;960;1200;0,1786962833700594;0,5725;45;MCS;2021-01-04 20:35:00;5555;1
2679;2;4;1235;1621;Schnelllader;960;1200;0,2182362334856877;0,5725;45;MCS;2021-01-04 20:35:00;5555;0
2680;2;4;1240;1622;Schnelllader;960;1200;0,2219240337801579;0,5725;45;MCS;2021-01-04 20:40:00;5560;0
2682;2;4;1240;1624;Schnelllader;840;1200;0,2264590935311419;0,64;45;MCS;2021-01-04 20:40:00;5560;0
2685;2;4;1245;1627;Schnelllader;960;1200;0,2330080923205633;0,5725;45;MCS;2021-01-04 20:45:00;5565;1
2686;2;4;1245;1628;Schnelllader;720;750;0,2365786310073363;0,73;45;MCS;2021-01-04 20:45:00;5565;0
2691;2;4;1255;1633;Schnelllader;600;750;0,2645474229879544;0,856;45;MCS;2021-01-04 20:55:00;5575;1
2695;2;4;1260;1637;Schnelllader;720;750;0,2911919078738959;0,73;45;MCS;2021-01-04 21:00:00;5580;0
2700;2;4;1265;1642;Schnelllader;840;1200;0,3127913550104234;0,64;45;MCS;2021-01-04 21:05:00;5585;1
2701;2;4;1265;1643;Schnelllader;720;750;0,1825159254710292;0,73;45;MCS;2021-01-04 21:05:00;5585;1
2704;2;4;1275;1646;Schnelllader;960;1200;0,2470460978206179;0,5725;45;MCS;2021-01-04 21:15:00;5595;1
2705;2;4;1280;1647;Schnelllader;840;1200;0,1981334721082318;0,64;45;MCS;2021-01-04 21:20:00;5600;1
2706;2;4;1280;1648;Schnelllader;720;750;0,2262716054701572;0,73;45;MCS;2021-01-04 21:20:00;5600;1
2707;2;4;1280;1649;Schnelllader;960;1200;0,1810212077647304;0,5725;45;MCS;2021-01-04 21:20:00;5600;1
2708;2;4;1285;1650;Schnelllader;840;1200;0,308692821367115;0,64;45;MCS;2021-01-04 21:25:00;5605;1
2710;2;4;1300;1652;Schnelllader;720;750;0,2586803693044342;0,73;45;MCS;2021-01-04 21:40:00;5620;1
2725;2;4;1330;1667;Schnelllader;960;1200;0,2152067313395294;0,5725;45;MCS;2021-01-04 22:10:00;5650;1
2730;2;4;1345;1672;Schnelllader;720;750;0,1806518070766366;0,73;45;MCS;2021-01-04 22:25:00;5665;1
2737;2;4;1365;1679;Schnelllader;600;750;0,1944962245150085;0,856;45;MCS;2021-01-04 22:45:00;5685;1
2738;2;4;1365;1680;Schnelllader;840;1200;0,2512702326100792;0,64;45;MCS;2021-01-04 22:45:00;5685;1
2741;2;4;1385;1683;Schnelllader;960;1200;0,1455659409900525;0,5725;45;MCS;2021-01-04 23:05:00;5705;1
2742;2;4;1390;1684;Schnelllader;600;750;0,1186583890301384;0,856;45;MCS;2021-01-04 23:10:00;5710;1
2747;2;5;5;1689;Schnelllader;960;1200;0,2192365338804753;0,5725;45;MCS;2021-01-05 00:05:00;5765;1
2781;2;5;635;1723;Schnelllader;600;750;0,3628141185840124;0,856;45;MCS;2021-01-05 10:35:00;6395;1
2799;2;5;675;1741;Schnelllader;600;750;0,3467257753508599;0,856;45;MCS;2021-01-05 11:15:00;6435;1
2802;2;5;685;1744;Schnelllader;720;750;0,310505202810597;0,73;45;MCS;2021-01-05 11:25:00;6445;1
2803;2;5;685;1745;Schnelllader;600;750;0,3645873768683517;0,856;45;MCS;2021-01-05 11:25:00;6445;1
2808;2;5;695;1750;Schnelllader;600;750;0,407344634320713;0,856;45;MCS;2021-01-05 11:35:00;6455;1
2812;2;5;700;1754;Schnelllader;720;750;0,3387144288302879;0,73;45;MCS;2021-01-05 11:40:00;6460;1
2813;2;5;700;1755;Schnelllader;720;750;0,3566492349661089;0,73;45;MCS;2021-01-05 11:40:00;6460;1
2816;2;5;710;1758;Schnelllader;840;1200;0,3070341337148149;0,64;45;MCS;2021-01-05 11:50:00;6470;1
2824;2;5;735;1766;Schnelllader;720;750;0,3175757521181878;0,73;45;MCS;2021-01-05 12:15:00;6495;1
2830;2;5;755;1772;Schnelllader;720;750;0,3009086068269673;0,73;45;MCS;2021-01-05 12:35:00;6515;1
2834;2;5;765;1776;Schnelllader;720;750;0,3426208298454866;0,73;45;MCS;2021-01-05 12:45:00;6525;1
2835;2;5;775;1777;Schnelllader;840;1200;0,3258600144645757;0,64;45;MCS;2021-01-05 12:55:00;6535;1
2837;2;5;790;1779;Schnelllader;840;1200;0,2979380232116002;0,64;45;MCS;2021-01-05 13:10:00;6550;1
2838;2;5;795;1780;Schnelllader;840;1200;0,2826893805195334;0,64;45;MCS;2021-01-05 13:15:00;6555;1
2849;2;5;815;1791;Schnelllader;840;1200;0,3031525895198589;0,64;45;MCS;2021-01-05 13:35:00;6575;1
2852;2;5;825;1794;Schnelllader;720;750;0,2820001577897777;0,73;45;MCS;2021-01-05 13:45:00;6585;1
2853;2;5;825;1795;Schnelllader;720;750;0,3483778786178079;0,73;45;MCS;2021-01-05 13:45:00;6585;1
2855;2;5;825;1797;Schnelllader;960;1200;0,2779762032945436;0,5725;45;MCS;2021-01-05 13:45:00;6585;0
2856;2;5;830;1798;Schnelllader;960;1200;0,2744351178082175;0,5725;45;MCS;2021-01-05 13:50:00;6590;1
2858;2;5;835;1800;Schnelllader;840;1200;0,2929031102705638;0,64;45;MCS;2021-01-05 13:55:00;6595;1
2859;2;5;840;1801;Schnelllader;840;1200;0,306657552306024;0,64;45;MCS;2021-01-05 14:00:00;6600;1
2864;2;5;845;1806;Schnelllader;720;750;0,3574648095874413;0,73;45;MCS;2021-01-05 14:05:00;6605;1
2867;2;5;850;1809;Schnelllader;960;1200;0,2677993488671896;0,5725;45;MCS;2021-01-05 14:10:00;6610;1
2868;2;5;860;1810;Schnelllader;960;1200;0,2840690634884821;0,5725;45;MCS;2021-01-05 14:20:00;6620;1
2870;2;5;870;1812;Schnelllader;960;1200;0,2583400709846084;0,5725;45;MCS;2021-01-05 14:30:00;6630;1
2871;2;5;875;1813;Schnelllader;960;1200;0,2685592791656225;0,5725;45;MCS;2021-01-05 14:35:00;6635;1
2872;2;5;875;1814;Schnelllader;600;750;0,3718449577663436;0,856;45;MCS;2021-01-05 14:35:00;6635;1
2873;2;5;880;1815;Schnelllader;720;750;0,2789090622392755;0,73;45;MCS;2021-01-05 14:40:00;6640;1
2875;2;5;885;1817;Schnelllader;840;1200;0,2863354870604467;0,64;45;MCS;2021-01-05 14:45:00;6645;0
2878;2;5;890;1820;Schnelllader;840;1200;0,3097862271607728;0,64;45;MCS;2021-01-05 14:50:00;6650;0
2881;2;5;900;1823;Schnelllader;840;1200;0,3175540195208875;0,64;45;MCS;2021-01-05 15:00:00;6660;1
2882;2;5;905;1824;Schnelllader;840;1200;0,2511008654857373;0,64;45;MCS;2021-01-05 15:05:00;6665;1
2883;2;5;905;1825;Schnelllader;720;750;0,3364296405464425;0,73;45;MCS;2021-01-05 15:05:00;6665;1
2884;2;5;905;1826;Schnelllader;840;1200;0,287307104496361;0,64;45;MCS;2021-01-05 15:05:00;6665;0
2885;2;5;915;1827;Schnelllader;960;1200;0,283262794115212;0,5725;45;MCS;2021-01-05 15:15:00;6675;1
2886;2;5;920;1828;Schnelllader;960;1200;0,2783595626990151;0,5725;45;MCS;2021-01-05 15:20:00;6680;1
2887;2;5;920;1829;Schnelllader;960;1200;0,2764285480354316;0,5725;45;MCS;2021-01-05 15:20:00;6680;1
2892;2;5;940;1834;Schnelllader;840;1200;0,3052531185579492;0,64;45;MCS;2021-01-05 15:40:00;6700;1
2894;2;5;945;1836;Schnelllader;720;750;0,3096926678668942;0,73;45;MCS;2021-01-05 15:45:00;6705;1
2896;2;5;950;1838;Schnelllader;720;750;0,2468087047729577;0,73;45;MCS;2021-01-05 15:50:00;6710;1
2899;2;5;960;1841;Schnelllader;600;750;0,3856063571944709;0,856;45;MCS;2021-01-05 16:00:00;6720;1
2902;2;5;970;1844;Schnelllader;720;750;0,2957843826153491;0,73;45;MCS;2021-01-05 16:10:00;6730;1
2907;2;5;985;1849;Schnelllader;960;1200;0,2468199478847644;0,5725;45;MCS;2021-01-05 16:25:00;6745;1
2908;2;5;985;1850;Schnelllader;960;1200;0,226751295941486;0,5725;45;MCS;2021-01-05 16:25:00;6745;1
2914;2;5;1020;1856;Schnelllader;840;1200;0,2980726076857586;0,64;45;MCS;2021-01-05 17:00:00;6780;1
2918;2;5;1025;1860;Schnelllader;600;750;0,2860187840463611;0,856;45;MCS;2021-01-05 17:05:00;6785;1
2919;2;5;1035;1861;Schnelllader;840;1200;0,2534271624621841;0,64;45;MCS;2021-01-05 17:15:00;6795;1
2920;2;5;1040;1862;Schnelllader;600;750;0,3134316299635283;0,856;45;MCS;2021-01-05 17:20:00;6800;1
2921;2;5;1040;1863;Schnelllader;720;750;0,2096719159913161;0,73;45;MCS;2021-01-05 17:20:00;6800;1
2925;2;5;1060;1867;Schnelllader;720;750;0,2915094577759661;0,73;45;MCS;2021-01-05 17:40:00;6820;1
2928;2;5;1065;1870;Schnelllader;960;1200;0,2702950438372608;0,5725;45;MCS;2021-01-05 17:45:00;6825;1
2929;2;5;1065;1871;Schnelllader;960;1200;0,2639946042766066;0,5725;45;MCS;2021-01-05 17:45:00;6825;1
2933;2;5;1075;1875;Schnelllader;720;750;0,2419709212849996;0,73;45;MCS;2021-01-05 17:55:00;6835;1
2934;2;5;1075;1876;Schnelllader;720;750;0,3057450827342889;0,73;45;MCS;2021-01-05 17:55:00;6835;1
2940;2;5;1090;1882;Schnelllader;960;1200;0,2755622010494998;0,5725;45;MCS;2021-01-05 18:10:00;6850;1
2946;2;5;1100;1888;Schnelllader;600;750;0,3786226442337306;0,856;45;MCS;2021-01-05 18:20:00;6860;1
2949;2;5;1110;1891;Schnelllader;840;1200;0,2911471020007874;0,64;45;MCS;2021-01-05 18:30:00;6870;1
2951;2;5;1110;1893;Schnelllader;720;750;0,2396139773700343;0,73;45;MCS;2021-01-05 18:30:00;6870;1
2955;2;5;1125;1897;Schnelllader;960;1200;0,28761544367361;0,5725;45;MCS;2021-01-05 18:45:00;6885;1
2957;2;5;1130;1899;Schnelllader;840;1200;0,2730664853332376;0,64;45;MCS;2021-01-05 18:50:00;6890;1
2958;2;5;1130;1900;Schnelllader;960;1200;0,2018965915859294;0,5725;45;MCS;2021-01-05 18:50:00;6890;1
2959;2;5;1130;1901;Schnelllader;720;750;0,3606030649094517;0,73;45;MCS;2021-01-05 18:50:00;6890;0
2960;2;5;1130;1902;Schnelllader;840;1200;0,2352528715774327;0,64;45;MCS;2021-01-05 18:50:00;6890;0
2961;2;5;1135;1903;Schnelllader;600;750;0,2963366350143957;0,856;45;MCS;2021-01-05 18:55:00;6895;1
2965;2;5;1140;1907;Schnelllader;840;1200;0,3168092112748539;0,64;45;MCS;2021-01-05 19:00:00;6900;0
2970;2;5;1145;1912;Schnelllader;720;750;0,3141033573634518;0,73;45;MCS;2021-01-05 19:05:00;6905;1
2971;2;5;1145;1913;Schnelllader;840;1200;0,2876670765402534;0,64;45;MCS;2021-01-05 19:05:00;6905;1
2981;2;5;1160;1923;Schnelllader;960;1200;0,2615610201571824;0,5725;45;MCS;2021-01-05 19:20:00;6920;1
2983;2;5;1160;1925;Schnelllader;960;1200;0,2330995730239439;0,5725;45;MCS;2021-01-05 19:20:00;6920;1
2986;2;5;1165;1928;Schnelllader;840;1200;0,3117403069723737;0,64;45;MCS;2021-01-05 19:25:00;6925;1
2992;2;5;1180;1934;Schnelllader;600;750;0,3272550416341659;0,856;45;MCS;2021-01-05 19:40:00;6940;1
2993;2;5;1180;1935;Schnelllader;960;1200;0,1794547307165543;0,5725;45;MCS;2021-01-05 19:40:00;6940;1
2994;2;5;1180;1936;Schnelllader;960;1200;0,2341957466727616;0,5725;45;MCS;2021-01-05 19:40:00;6940;1
2995;2;5;1180;1937;Schnelllader;840;1200;0,2583567158564671;0,64;45;MCS;2021-01-05 19:40:00;6940;0
3003;2;5;1190;1945;Schnelllader;960;1200;0,1687077908051089;0,5725;45;MCS;2021-01-05 19:50:00;6950;1
3004;2;5;1190;1946;Schnelllader;840;1200;0,1708803221376412;0,64;45;MCS;2021-01-05 19:50:00;6950;0
3005;2;5;1190;1947;Schnelllader;840;1200;0,236053210157586;0,64;45;MCS;2021-01-05 19:50:00;6950;0
3011;2;5;1195;1953;Schnelllader;960;1200;0,2169879013573801;0,5725;45;MCS;2021-01-05 19:55:00;6955;0
3012;2;5;1195;1954;Schnelllader;960;1200;0,2114989674703042;0,5725;45;MCS;2021-01-05 19:55:00;6955;0
3017;2;5;1200;1959;Schnelllader;960;1200;0,1949369696369722;0,5725;45;MCS;2021-01-05 20:00:00;6960;1
3027;2;5;1215;1969;Schnelllader;840;1200;0,2769704244866336;0,64;45;MCS;2021-01-05 20:15:00;6975;1
3028;2;5;1215;1970;Schnelllader;960;1200;0,2568561434220396;0,5725;45;MCS;2021-01-05 20:15:00;6975;1
3029;2;5;1215;1971;Schnelllader;720;750;0,2465447405662842;0,73;45;MCS;2021-01-05 20:15:00;6975;1
3030;2;5;1215;1972;Schnelllader;600;750;0,220166932178579;0,856;45;MCS;2021-01-05 20:15:00;6975;1
3039;2;5;1230;1981;Schnelllader;960;1200;0,2096766470621312;0,5725;45;MCS;2021-01-05 20:30:00;6990;1
3041;2;5;1235;1983;Schnelllader;960;1200;0,1578064019650459;0,5725;45;MCS;2021-01-05 20:35:00;6995;1
3042;2;5;1235;1984;Schnelllader;840;1200;0,3022626061687902;0,64;45;MCS;2021-01-05 20:35:00;6995;1
3052;2;5;1255;1994;Schnelllader;720;750;0,3350267830796566;0,73;45;MCS;2021-01-05 20:55:00;7015;1
3054;2;5;1260;1996;Schnelllader;840;1200;0,2638665819977035;0,64;45;MCS;2021-01-05 21:00:00;7020;1
3064;2;5;1275;2006;Schnelllader;600;750;0,2160167346568801;0,856;45;MCS;2021-01-05 21:15:00;7035;1
3069;2;5;1295;2011;Schnelllader;840;1200;0,2033949790580553;0,64;45;MCS;2021-01-05 21:35:00;7055;1
3070;2;5;1295;2012;Schnelllader;960;1200;0,1380041742712322;0,5725;45;MCS;2021-01-05 21:35:00;7055;1
3072;2;5;1300;2014;Schnelllader;600;750;0,2791325304144623;0,856;45;MCS;2021-01-05 21:40:00;7060;1
3074;2;5;1305;2016;Schnelllader;960;1200;0,1839494841334762;0,5725;45;MCS;2021-01-05 21:45:00;7065;1
3077;2;5;1320;2019;Schnelllader;840;1200;0,280997238607837;0,64;45;MCS;2021-01-05 22:00:00;7080;1
3079;2;5;1325;2021;Schnelllader;840;1200;0,2676419084437735;0,64;45;MCS;2021-01-05 22:05:00;7085;1
3083;2;5;1330;2025;Schnelllader;840;1200;0,1582729654831491;0,64;45;MCS;2021-01-05 22:10:00;7090;1
3084;2;5;1335;2026;Schnelllader;720;750;0,1723277280428528;0,73;45;MCS;2021-01-05 22:15:00;7095;1
3085;2;5;1340;2027;Schnelllader;840;1200;0,1914483481101455;0,64;45;MCS;2021-01-05 22:20:00;7100;1
3086;2;5;1345;2028;Schnelllader;840;1200;0,2981111152454178;0,64;45;MCS;2021-01-05 22:25:00;7105;1
3088;2;5;1350;2030;Schnelllader;960;1200;0,1241340254012325;0,5725;45;MCS;2021-01-05 22:30:00;7110;1
3091;2;5;1360;2033;Schnelllader;720;750;0,2419415939087494;0,73;45;MCS;2021-01-05 22:40:00;7120;1
3100;2;5;1400;2042;Schnelllader;840;1200;0,2453300846708074;0,64;45;MCS;2021-01-05 23:20:00;7160;1
3101;2;5;1400;2043;Schnelllader;600;750;0,1334364907265022;0,856;45;MCS;2021-01-05 23:20:00;7160;1
3103;2;5;1415;2045;Schnelllader;960;1200;0,1543326004342565;0,5725;45;MCS;2021-01-05 23:35:00;7175;1
3104;2;5;1415;2046;Schnelllader;720;750;0,1397999233221374;0,73;45;MCS;2021-01-05 23:35:00;7175;1
3118;2;6;665;2060;Schnelllader;600;750;0,3337452407706736;0,856;45;MCS;2021-01-06 11:05:00;7865;1
3134;2;6;750;2076;Schnelllader;840;1200;0,3114722236901335;0,64;45;MCS;2021-01-06 12:30:00;7950;1
3136;2;6;760;2078;Schnelllader;720;750;0,3567937332310433;0,73;45;MCS;2021-01-06 12:40:00;7960;1
3139;2;6;780;2081;Schnelllader;960;1200;0,2832216393772426;0,5725;45;MCS;2021-01-06 13:00:00;7980;1
3140;2;6;780;2082;Schnelllader;600;750;0,3490475501671684;0,856;45;MCS;2021-01-06 13:00:00;7980;1
3143;2;6;840;2085;Schnelllader;600;750;0,3624669826008669;0,856;45;MCS;2021-01-06 14:00:00;8040;1
3145;2;6;845;2087;Schnelllader;840;1200;0,2811044630429457;0,64;45;MCS;2021-01-06 14:05:00;8045;1
3149;2;6;875;2091;Schnelllader;840;1200;0,2636794357157122;0,64;45;MCS;2021-01-06 14:35:00;8075;1
3150;2;6;880;2092;Schnelllader;720;750;0,2850757029737735;0,73;45;MCS;2021-01-06 14:40:00;8080;1
3151;2;6;895;2093;Schnelllader;720;750;0,3528922018768582;0,73;45;MCS;2021-01-06 14:55:00;8095;1
3152;2;6;900;2094;Schnelllader;840;1200;0,2631743282448094;0,64;45;MCS;2021-01-06 15:00:00;8100;1
3155;2;6;940;2097;Schnelllader;840;1200;0,3119876750806586;0,64;45;MCS;2021-01-06 15:40:00;8140;1
3159;2;6;990;2101;Schnelllader;960;1200;0,2606034565492994;0,5725;45;MCS;2021-01-06 16:30:00;8190;1
3160;2;6;995;2102;Schnelllader;840;1200;0,2506746133177935;0,64;45;MCS;2021-01-06 16:35:00;8195;1
3166;2;6;1040;2108;Schnelllader;840;1200;0,3171012564244976;0,64;45;MCS;2021-01-06 17:20:00;8240;1
3167;2;6;1040;2109;Schnelllader;960;1200;0,2237491807272631;0,5725;45;MCS;2021-01-06 17:20:00;8240;1
